Room Calculations Template	LocalTime	Description	Location	Outside Air Carbon Dioxide	Outside Air Carbon Dioxide Maximum	Outside Air Carbon Dioxide Minimum	Outside Air Temperature	Return Air Carbon Dioxide	Room Air Temperature	Room Air Temperature 1-hour Maximum	Room Air Temperature 1-hour Minimum	Room Carbon Dioxide	Room Carbon Dioxide 1-hour Maximum	Room Carbon Dioxide 1-hour Minimum	Room Carbon Dioxide Maximum	Room Carbon Dioxide Minimum	Supply Air Temperature
AH-23 Return Air Calculations	2016-03-14 13:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	664.172973632813	850	800	89.0805969238281	689.924072265625	73.8304977416992	73.8305013183138	73.6493549007923	689.924072265625	700.094246248561	689.924099280013	750	550	54.8567733764648
AH-23 Return Air Calculations	2016-03-14 14:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	673.258972167969	850	800	89.0446014404297	679.753967285156	73.8637161254883	73.8637128098354	73.8305013183138	679.753967285156	689.924099280013	679.753952311465	750	550	55.0067901611328
AH-23 Return Air Calculations	2016-03-14 15:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	668.0009765625	850	800	87.0171890258789	668.960510253906	73.9545288085938	73.9545277889807	73.8637128098354	668.960510253906	679.753952311465	668.960501256502	750	550	54.9556655883789
AH-23 Return Air Calculations	2016-03-14 16:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	674.377014160156	850	800	84.8685989379883	656.291870117188	74.0806274414063	74.117301940918	73.9452972412109	656.291870117188	668.960501256502	656.291860565623	750	550	54.7590980529785
AH-23 Return Air Calculations	2016-03-14 17:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	664.607971191406	850	800	82.8374176025391	643.623229980469	74.0270843505859	74.0806310426173	73.9897994995117	643.623229980469	656.291860565623	643.623219874743	750	550	54.8842849731445
AH-23 Return Air Calculations	2016-03-14 18:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	667.206970214844	850	800	82.8753204345703	630.95458984375	73.8396148681641	74.0478973388672	73.8396130252117	630.95458984375	643.623219874743	630.954579183863	750	550	54.9106483459473
AH-23 Return Air Calculations	2016-03-14 19:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	680.064025878906	850	800	81.7142486572266	618.285949707031	73.8744506835938	73.8744470940256	73.7977981567383	618.285949707031	630.954579183863	618.285938492984	750	550	54.8395233154297
AH-23 Return Air Calculations	2016-03-14 20:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	693.56298828125	850	800	79.5998001098633	605.617309570313	73.3818740844727	73.8790969848633	73.3818759587426	605.617309570313	618.285938492984	605.617297802104	750	550	54.7911262512207
AH-23 Return Air Calculations	2016-03-14 21:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	705.869018554688	850	800	78.5769577026367	592.948669433594	72.8592987060547	73.3818759587426	72.8593003728638	592.948669433594	605.617297802104	592.948657111224	750	550	54.9913177490234
AH-23 Return Air Calculations	2016-03-14 22:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	715.888977050781	850	800	76.5886001586914	577.723754882813	72.3579177856445	72.8593003728638	72.3579139871757	577.723754882813	592.948657111224	577.723734708982	750	550	55.048770904541
AH-23 Return Air Calculations	2016-03-14 23:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	739.580993652344	850	800	74.8606033325195	562.497497558594	71.8565292358398	72.3579139871757	71.8565276014876	562.497497558594	577.723734708982	562.497471680206	750	550	54.8269844055176
AH-23 Return Air Calculations	2016-03-15 00:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	755.548095703125	850	800	72.2325973510742	547.271179199219	71.3609619140625	71.8565276014876	71.3609654154626	547.271179199219	562.497471680206	547.271208651431	750	550	54.9255714416504
AH-23 Return Air Calculations	2016-03-15 01:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	766.348999023438	850	800	71.3212127685547	532.044921875	70.6533126831055	71.3609654154626	70.6533141991199	532.044921875	547.271208651431	532.044945622655	750	550	61.1496734619141
AH-23 Return Air Calculations	2016-03-15 02:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	758.828002929688	850	800	70.4579620361328	516.818664550781	69.6137771606445	70.6533141991199	69.613778826172	516.818664550781	532.044945622655	516.81868259388	750	550	65.6424865722656
AH-23 Return Air Calculations	2016-03-15 03:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	757.27099609375	850	800	68.3710250854492	501.592407226563	68.4831008911133	69.613778826172	68.4831018275009	501.592407226563	516.81868259388	501.592419565104	750	550	68.6695175170898
AH-23 Return Air Calculations	2016-03-15 04:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	753.177001953125	850	800	66.9113998413086	486.366149902344	67.5512390136719	68.578498840332	67.5512352256603	486.366149902344	501.592419565104	486.366156536329	750	550	69.946533203125
AH-23 Return Air Calculations	2016-03-15 05:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	757.088989257813	850	800	68.3535461425781	471.139892578125	74.3115692138672	74.3115688418842	67.1215972900391	471.139892578125	486.366156536329	471.139893507553	750	550	62.6331901550293
AH-23 Return Air Calculations	2016-03-15 06:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	732.133972167969	850	800	68.521369934082	538.053649902344	73.0853500366211	76.5233993530273	73.0853536461818	538.053649902344	538.053675136705	471.131988525391	750	550	58.743350982666
AH-23 Return Air Calculations	2016-03-15 07:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	723.806030273438	850	800	69.928596496582	605.010131835938	72.8442611694336	73.0853536461818	72.8442594133216	605.010131835938	605.010123365358	538.053675136705	750	550	54.9103698730469
AH-23 Return Air Calculations	2016-03-15 08:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	720.669982910156	850	800	69.568603515625	671.966552734375	72.7451858520508	72.8442594133216	72.6834030151367	671.966552734375	671.966571594012	605.010123365358	750	550	54.9988632202148
AH-23 Return Air Calculations	2016-03-15 09:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	715.00146484375	850	800	76.1925964355469	671.632568359375	72.9308395385742	72.9308418902632	72.7451894397127	671.632568359375	673.117980957031	671.632557174609	750	550	54.7514419555664
AH-23 Return Air Calculations	2016-03-15 10:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	679.421020507813	850	800	83.7885971069336	670.121154785156	73.107795715332	73.1077973379923	72.9308418902632	670.121154785156	671.632557174609	670.121142512452	750	550	55.1077156066895
AH-23 Return Air Calculations	2016-03-15 11:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	683.085998535156	850	800	88.9726028442383	668.609741210938	73.264404296875	73.2644080415017	73.1077973379923	668.609741210938	670.121142512452	668.609727850295	750	550	55.1150856018066
AH-23 Return Air Calculations	2016-03-15 12:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	672.974975585938	850	800	91.4565963745117	667.098327636719	73.4763565063477	73.4763599216851	73.2644080415017	667.098327636719	668.609727850295	667.098313188138	750	550	54.7703704833984
AH-23 Return Air Calculations	2016-03-15 13:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	673.701721191406	850	800	89.9446029663086	665.5869140625	73.7093887329102	73.7093855310003	73.4763599216851	665.5869140625	667.098313188138	665.586898525981	750	550	54.9518661499023
AH-23 Return Air Calculations	2016-03-15 14:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	668.864013671875	850	800	84.7605972290039	664.075500488281	73.8191986083984	73.8192013564906	73.7093855310003	664.075500488281	665.586898525981	664.075483863824	750	550	55.0278701782227
AH-23 Return Air Calculations	2016-03-15 15:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	665.364990234375	850	800	84.4365997314453	662.564086914063	73.8409271240234	73.8409245964239	73.8192013564906	662.564086914063	664.075483863824	662.564069201667	750	550	54.9029121398926
AH-23 Return Air Calculations	2016-03-15 16:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	668.405029296875	850	800	83.7885971069336	658.704345703125	73.8626480102539	73.8626478363572	73.8409245964239	658.704345703125	662.564069201667	658.704337188367	750	550	54.8109397888184
AH-23 Return Air Calculations	2016-03-15 17:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	662.643981933594	850	800	84.8832244873047	633.585876464844	73.8843688964844	73.8843710762905	73.8626478363572	633.585876464844	658.704337188367	633.585877105158	750	550	55.0241775512695
AH-23 Return Air Calculations	2016-03-15 18:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	667.909973144531	850	800	82.7445983886719	608.467407226563	73.7863845825195	73.8908996582031	73.7863833748765	608.467407226563	633.585877105158	608.467417021949	750	550	54.7747077941895
AH-23 Return Air Calculations	2016-03-15 19:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	677.262023925781	850	800	78.6406021118164	583.348937988281	73.636962890625	73.7863833748765	73.6369603147091	583.348937988281	608.467417021949	583.34895693874	750	550	54.9640464782715
AH-23 Return Air Calculations	2016-03-15 20:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	678.265014648438	850	800	78.3519668579102	558.23046875	73.4875335693359	73.6369603147091	73.4875372545417	558.23046875	583.34895693874	558.230496855531	750	550	54.9136390686035
AH-23 Return Air Calculations	2016-03-15 21:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	688.595397949219	850	800	75.5446014404297	533.112060546875	73.1568984985352	73.4875372545417	73.1569003623617	533.112060546875	558.230496855531	533.112036772322	750	550	54.8505325317383
AH-23 Return Air Calculations	2016-03-15 22:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	691.870971679688	850	800	72.4791641235352	507.993591308594	72.2719039916992	73.1569003623617	72.2719016009517	507.993591308594	533.112036772322	507.993576689113	750	550	54.9556579589844
AH-23 Return Air Calculations	2016-03-15 23:00:00	Based on return air	Terminal 2 East Gates 24-28 Roof	699.447021484375	850	800	71.9446029663086	482.875122070313	71.7742614746094	72.2719016009517	71.7742644346527	482.875122070313	507.993576689113	482.875116605904	750	550	54.8530540466309
